combo,system,policy,length,seed,sample_idx,ung_nrmse_q,gui_nrmse_q,d_nrmse_q,ung_nrmse_p,gui_nrmse_p,d_nrmse_p
2dof_gp_L50_N100_seed10,2dof,gp,50,10,20,0.21342631350782804,0.09447584688849701,-0.11895046661933102,0.6389123692071955,0.1069937997362442,-0.5319185694709513
2dof_gp_L50_N100_seed10,2dof,gp,50,10,21,0.09591563850714428,0.014437950295908634,-0.08147768821123565,2.924245261013913,0.4053197696675685,-2.518925491346345
2dof_gp_L50_N100_seed10,2dof,gp,50,10,22,0.6444599834845426,0.2189186454169134,-0.42554133806762917,0.6058686692945335,0.2039821672183073,-0.4018865020762262
2dof_gp_L50_N100_seed10,2dof,gp,50,10,23,0.3984092763406005,0.08376840762893244,-0.3146408687116681,0.5198833733603991,0.08137131882864779,-0.43851205453175135
2dof_gp_L50_N100_seed10,2dof,gp,50,10,24,0.06709577757646124,0.055106885772708454,-0.011988891803752781,0.45331434436597356,0.20703506228681187,-0.2462792820791617
2dof_gp_L50_N100_seed10,2dof,gp,50,10,25,0.5532869734015103,0.02316675037352277,-0.5301202230279876,2.722749417779514,0.13671521367256034,-2.5860342041069537
2dof_gp_L50_N100_seed10,2dof,gp,50,10,26,0.07990574785241836,0.009234127966227561,-0.07067161988619079,2.1343099618935564,0.15923246406204528,-1.975077497831511
2dof_gp_L50_N100_seed10,2dof,gp,50,10,27,0.17476567366048223,0.02873876481409168,-0.14602690884639055,4.1812789503297765,0.14638292806840214,-4.034896022261375
2dof_gp_L50_N100_seed10,2dof,gp,50,10,28,0.08512034571332495,0.02582513013830608,-0.05929521557501888,4.384045262627781,1.0662287609182997,-3.3178165017094816
2dof_gp_L50_N100_seed10,2dof,gp,50,10,29,0.2740655079846379,0.026331056546130324,-0.24773445143850759,0.6037927071408524,0.2737042770359397,-0.33008843010491273
